DateTime,lat_p,lon_p,wind,pres,lat_w,lon_w,step,windrad,name
2016-04-01 00:00:00,59.3,325.9,23.664424,965.0,57.0,321.7,0,15267536.64782295,unnamed_atl1
2016-04-01 06:00:00,59.2,327.3,24.178868,966.0,56.0,327.3,6,15450988.824949149,unnamed_atl1
2016-04-01 00:00:00,50.2,191.5,16.462208,979.0,46.8,191.8,0,10306241.373122867,unnamed_cnp1
2016-04-01 06:00:00,50.8,190.8,15.947764000000001,979.0,48.1,192.0,6,10033227.964855583,unnamed_cnp1
2016-04-01 00:00:00,-13.7,57.6,10.803324,1006.0,-15.9,55.2,0,7944070.415274189,unnamed_sin1
2016-04-01 06:00:00,-13.8,56.8,13.375544,1009.0,-14.5,56.5,6,7699738.551009499,unnamed_sin1
2016-04-01 00:00:00,-13.0,163.4,9.259992,1008.0,-16.2,160.0,0,19462016.447215147,unnamed_spc1
2016-04-01 06:00:00,-12.2,160.7,10.803324,1005.0,-15.9,158.9,6,19197948.40174595,unnamed_spc1
2016-04-01 00:00:00,-13.1,172.9,12.8611,1007.0,-14.1,176.0,0,20252627.080320988,unnamed_spc2
2016-04-01 06:00:00,-12.8,172.9,12.8611,1006.0,-15.1,175.5,6,20386756.475257415,unnamed_spc2
2016-04-01 00:00:00,-51.5,212.6,18.519984,986.0,-51.0,211.0,0,18246600.42530521,unnamed_spc3
2016-04-01 06:00:00,-51.0,215.2,19.548872,985.0,-50.8,214.7,6,18613957.720171623,unnamed_spc3
2016-04-01 12:00:00,59.3,328.5,20.063316,968.0,56.5,328.6,0,15444519.313361209,unnamed_atl1
2016-04-01 18:00:00,60.0,330.1,21.092204,970.0,56.8,327.3,6,15198952.40468605,unnamed_atl1
2016-04-01 12:00:00,51.2,189.2,16.976652,980.0,48.5,191.1,0,9807891.836484587,unnamed_cnp1
2016-04-01 18:00:00,50.8,188.1,15.43332,982.0,51.8,184.5,6,9579598.36815737,unnamed_cnp1
2016-04-01 12:00:00,-13.7,172.6,12.8611,1008.0,-15.2,171.8,0,20288969.960179668,unnamed_spc1
2016-04-01 18:00:00,-13.0,173.3,12.8611,1007.0,-15.1,177.3,6,20413535.07850833,unnamed_spc1
2016-04-01 12:00:00,-13.4,181.5,11.832212,1010.0,-18.2,180.0,0,21607691.119297706,unnamed_spc2
2016-04-02 00:00:00,49.6,188.4,15.43332,987.0,47.1,187.7,0,10186951.862208828,unnamed_cnp1
2016-04-02 06:00:00,49.3,190.4,15.43332,990.0,47.1,189.5,6,10393567.157578217,unnamed_cnp1
2016-04-02 00:00:00,-7.0,50.0,10.28888,1007.0,-10.6,46.2,0,6700154.183599353,unnamed_sin1
2016-04-02 00:00:00,-12.4,54.4,12.346656,1006.0,-15.1,55.1,0,7553738.327337601,unnamed_sin2
